sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
0.1,12,78.5,,6.9,,VENTURA GUARANTY LTD.,,,,264520,20130331,,,5.5,,,,,69.1,,
,12,384.2,,-43.3,,VENTURA TEXTILES LTD.,,,479.1,264528,20130331,,,14.7,0.0,,3.2,,163.7,,
60.2,12,6580.95,12.6,506.5,,VENUS REMEDIES LTD.,24.5,14.8,0.4,264705,20130331,768.1,138.5,571.5,106.1,160.3,4625.6,,7294.5,,-1.2
0.0,12,266.9,,8.5,,VENUS SUGAR LTD.,,,,264718,20130630,,,-47.8,,,,,334.9,,
0.1,12,275.5,0.0,-18.8,,VERTEX SECURITIES LTD.,0.3,,0.0,264913,20130331,-0.2,-0.6,-16.2,-0.2,,,0.3,268.4,,0.0
,12,866.1,,-0.1,,VERTEX SPINNING LTD.,,,,264917,20130331,,,-15.0,,,40.0,,3284.5,,
6.4,12,6281.55,17.9,639.5,,VESUVIUS INDIA LTD.,,0.4,0.3,264965,20131231,300.4,5.6,651.7,275.7,,6585.0,0.8,6686.5,,
,12,620.45,,,,VIBRANT GLOBAL CAPITAL LTD.,,,,265129,20130331,,,-23.8,,,,,652.9,,
,12,21.1,-9.5,-25.7,,VIBROS ORGANICS LTD.,-0.2,,12.6,265154,20130331,-11.6,-0.6,10.7,,,,,1.5,,-0.3
,12,13820.9,,2187.8,,VICEROY HOTELS LTD.,,,,265165,20130331,6.0,0.1,-57.8,0.0,,721.9,,14212.0,,5.9
,12,1690.9,2.3,-184.8,,EATON FLUID POWER LTD.,1.1,0.0,0.2,265196,20130331,50.7,2.0,-253.9,46.1,,1988.8,,1584.3,,-0.8
,12,265.25,,20.1,,VICTORIA MILLS LTD.,,,,265271,20130331,0.1,,4.1,0.1,,8.5,,286.2,,
0.1,12,364.45,,-0.3,,KINGS INFRA VENTURES LTD.,,,,265279,20130331,,,6.0,,,32.5,,369.4,,
0.1,12,234.65,,19.6,,VICTORY PAPER & BOARDS (INDIA) LTD.,,,0.0,265311,20130331,,,-1.2,,,10.2,,230.9,,
,15,203.85,,,,TELECANOR GLOBAL LTD.,,,,265314,20130930,-2.7,,-59.4,,,2.9,,478.6,,-2.7
0.2,12,46.45,-0.5,-2.4,,VIDARBHA IRON & STEEL CORPN. LTD.,,,1.1,265354,20130331,-0.5,,2.0,,,78.5,,23.9,,0.0
66.3,12,17385.15,-18.1,795.6,,VALUE INDUSTRIES LTD.,0.8,1.8,26.7,265390,20131231,126.2,27.6,-727.8,114.5,17.0,14832.1,,17210.2,,-0.4
,12,10908.95,,469.7,,TREND ELECTRONICS LTD.,0.0,2.1,1.0,265392,20131231,297.8,0.1,-500.5,295.3,,14762.5,0.1,10869.5,,0.2
2545.7,18,370603.6,-20.5,-6793.2,,VIDEOCON INDUSTRIES LTD.,12.5,14.0,671.2,265397,20130630,10559.6,9.4,-716.3,10296.8,,187753.8,12.6,370603.6,,193.9
223.3,12,167309.75,-0.2,15954.5,,TATA COMMUNICATIONS LTD.,222.4,,1931.8,265414,20130331,8357.4,204.9,4752.4,7018.2,,44161.2,912.2,167398.8,,0.0
0.4,12,877.3,15.1,37.3,0.1,VIDHI SPECIALTY FOOD INGREDIENTS LTD.,0.0,,,265453,20130331,78.2,0.2,41.5,55.7,,1290.1,,928.3,,6.7
,12,3.65,,0.3,,SUPRA TRENDS LTD.,,,,265868,20130331,,,0.0,,,,,3.7,,
,12,1313.6,,-122.4,,U T C FIRE & SECURITY INDIA LTD.,,,94.2,265884,20130331,-14.3,-12.1,-113.2,0.0,,1223.9,-2.2,1386.5,,
30.9,12,5023.0,,-38.8,,VIJAY SHANTHI BUILDERS LTD.,,,,266041,20130331,6.9,,84.5,,,3918.3,,3915.3,,6.9
,12,2036.45,,147.2,,VIJAY SOLVEX LTD.,,,,266062,20130331,3.0,0.8,44.8,1.6,,9614.4,,2116.7,,0.6
2.9,12,3227.0,14.4,-230.0,,VIJAY TEXTILES LTD.,0.2,6.9,,266086,20130331,130.5,2.8,-8.1,106.4,,934.5,0.0,3065.1,,-0.2
102.2,12,1031028.2,1.3,23210.6,,VIJAYA BANK,,,2.5,266114,20130331,386.2,384.9,5856.1,,,,,1109817.6,,
,12,332.4,,-37.5,,V S F PROJECTS LTD.,,,,266164,20130331,1.3,,8.4,,,194.2,,563.1,,1.3
24.0,12,9501.05,251.1,1641.2,,V R L LOGISTICS LTD.,,,,266210,20130331,961.8,36.5,802.9,37.8,,13194.6,0.1,9686.7,,348.8
,12,4491.6,-1.7,527.6,,V T X INDUSTRIES LTD.,0.4,,8.9,266263,20130331,-329.0,0.3,8.3,-327.7,,1763.0,,4559.9,,-0.3
,12,42.3,,,,VIKALP SECURITIES LTD.,,,,266398,20130331,,,-1.5,,,,,43.1,,
,12,31.25,,2.9,,GALORE PRINTS INDS. LTD.,,,,266488,20130331,,,-0.3,,,2.8,,26.0,,
1.5,12,914.4,1.3,-48.1,,VIKAS ECOTECH LTD.,0.7,,0.0,266490,20130331,15.0,1.2,34.2,4.7,,1638.9,,1019.3,,0.5
,12,19031.05,9.8,85.9,,VIKAS W S P LTD.,,,,266544,20130331,227.5,7.8,3445.3,84.1,,29067.9,0.1,22316.8,,9.6
0.7,12,286.75,,61.8,,VIKRAM THERMO (INDIA) LTD.,0.2,,,266724,20130331,10.8,4.4,56.2,5.0,,411.5,,325.8,,1.2
0.0,12,656.85,,4.1,,VIKSIT ENGINEERING LTD.,,,,266789,20130331,,,1.3,,,159.6,,644.5,,
8.7,12,5709.4,21.7,1445.5,,VIMAL OIL & FOODS LTD.,1.1,0.8,,266929,20130331,69.0,1.5,150.6,36.5,,19530.5,,6554.5,,7.3
2.8,12,1517.85,3.7,155.1,,VIMTA LABS LTD.,1.5,,0.1,267028,20130331,-2.0,7.8,42.1,-17.1,,1162.4,,1454.9,,2.1
,12,74.35,,-4.9,,VINADITYA TRADING CO. LTD.,,,,267050,20130331,,,0.7,,,,,75.1,,
,12,4755.35,721.7,921.0,,VINATI ORGANICS LTD.,2.0,,0.1,267081,20130331,1530.0,34.1,686.6,764.3,,5914.7,0.3,5462.4,,5.5
,12,916.95,-4.3,-155.0,,VINAY CEMENTS LTD.,0.0,,,267101,20130331,-22.8,0.1,-228.7,-18.6,,270.4,,910.0,,0.0
,12,4418.4,0.0,7.3,,VINDHYA TELELINKS LTD.,,,,267357,20130331,-27.1,-0.2,57.4,-26.8,,3592.9,0.0,4673.3,,-0.1
,12,41.45,,0.0,,VINTAGE SECURITIES LTD.,,,,267772,20130331,,,0.1,,,0.2,,41.6,,
0.4,12,196.95,0.2,2.5,,VINTRON INFORMATICS LTD.,,,0.0,267794,20130331,2.6,0.2,29.6,0.6,0.1,229.9,1.6,217.7,,0.0
,12,592.25,,72.9,,VINYL CHEMICALS INDIA LTD.,,,0.2,267814,20130331,,,59.4,,,2349.7,,680.3,,
0.1,12,184.0,0.0,-8.0,,VINYOFLEX LTD.,,,,267821,20130331,2.5,,7.6,1.1,,335.9,,198.9,,1.4
0.1,12,1392.85,12.7,8.5,,VIPPY INDUSTRIES LTD.,,,,267911,20130331,33.1,0.7,161.7,12.9,,12259.0,,1625.3,,4.6
0.1,12,498.75,0.6,75.2,,VIPPY SPINPRO LTD.,0.2,,0.3,267912,20130331,27.3,,25.0,27.7,,895.2,,499.9,,-1.2
,12,293.8,,-0.5,,VIPUL ORGANICS LTD.,0.3,,,267959,20130331,10.0,0.6,6.1,6.5,,344.6,,329.2,,2.6
10.1,12,304.75,0.0,12.0,,VIRAT CRANE INDS. LTD.,,,,268177,20130331,1.9,,14.0,1.1,,340.6,,308.9,,0.8
,12,161.45,,21.7,,VIRAT INDUSTRIES LTD.,,,0.0,268190,20130331,14.7,0.4,22.2,9.6,,207.9,,174.3,,4.7
,12,156.95,,-9.5,,VIRAT LEASING LTD.,,,,268194,20130331,,,1.4,,,,,157.9,,
,12,306.9,0.0,21.9,,VIRGO POLYMERS (INDIA) LTD.,0.4,,,268322,20130331,2.0,0.3,2.0,1.2,,880.9,,305.8,,0.1
,12,1023.1,85.4,165.1,,VIRINCHI LTD.,23.0,0.7,,268340,20130331,150.6,16.9,20.6,5.5,,425.4,1.7,1041.2,,3.4
0.1,12,43.65,,-26.5,,VIRTUALSOFT SYSTEMS LTD.,0.2,,0.0,268415,20130331,0.9,0.7,-31.3,,,3.6,,46.4,,0.0
,12,1134.1,13.4,78.1,,V T M LTD.,,,1.0,268436,20130331,113.3,0.6,123.2,99.3,,1431.9,,1175.5,,0.0
86.3,12,6576.4,60.9,-536.6,,VISAKA INDUSTRIES LTD.,14.5,,4.5,268462,20130331,244.8,4.5,506.9,86.3,,10077.7,0.0,7407.9,,9.1
,12,102.2,,,,VISCO TRADE ASSOCIATES LTD.,,,,268519,20130331,,,0.0,,,,,102.2,,
4.6,12,5059.25,0.0,317.4,,M P S INFOTECNICS LTD.,1.0,,0.0,268535,20130331,229.0,-0.4,93.7,,,2488.3,230.0,5469.1,,-1.6
0.1,12,690.6,,24.7,,RODIUM REALTY LTD.,0.4,,,268587,20130331,3.4,0.3,-4.3,,,71.0,0.1,715.3,,2.6
,12,167.35,,-18.2,,IND-AGIV COMMERCE LTD.,,,,268599,20130331,0.1,0.1,0.6,,,102.3,,203.4,,
0.8,12,,,71.4,,VISHAL FABRICS LTD.,0.0,,0.4,268608,20130331,,,20.7,0.0,,1832.5,,1234.8,,0.0
,12,0.0,,,,VISHAL FOOTWEAR LTD.,,,,268614,20130331,,,,,,,,,,
,12,0.0,,,,VISHAL LAKTO (INDIA) LTD.,,,,268639,20130331,,,,,,,,,,
0.0,12,555.45,0.8,41.8,,VISHAL MALLEABLES LTD.,0.0,,0.7,268645,20130331,124.6,0.1,-114.5,123.7,,580.4,,526.9,,0.0
,12,1671.05,,49.9,,VISHNU SUGAR MILLS LTD.,,,0.5,268859,20130331,7.1,,13.5,8.0,,1351.0,,1734.0,,-0.9
,12,2.05,,0.3,,VISHVESHAM INVESTMENTS & TRDG. LTD.,0.0,,,268942,20130331,0.1,,0.0,,,0.6,,2.3,,0.1
,12,88.2,0.0,-150.0,,VISHVJYOTI TRADING LTD.,,,0.0,268944,20130331,,,-2.7,,,,,160.4,,
0.1,12,5.2,,0.2,,VISHVPRABHA TRADING LTD.,,,,268945,20130331,,,0.3,,,,,5.4,,
0.5,12,,22.2,25.6,,VISHVA VISHAL ENGG. LTD.,1.4,,,268986,20130331,58.0,3.3,43.1,27.5,0.4,946.7,,647.8,,3.6
,12,58.25,,,,VISHWAKARMA CEMENTS LTD.,,,,269008,20130331,-0.6,,,-0.6,,,,58.3,,
,12,36.2,,-1.9,,SKYLINE VENTURES INDIA LTD.,,,,269027,20130331,,,0.7,,,17.5,,36.7,,
0.0,12,267.25,15.4,,,VISION CORPORATION LTD.,,,,269186,20130331,30.8,15.4,0.1,,,70.3,,299.3,,0.0
0.0,12,194.9,,,,VISION CINEMAS LTD.,,,,269199,20130630,,,-3.1,,,,,225.4,,
0.2,12,87.95,,-8.7,,N 2 N TECHNOLOGIES LTD.,,,,269223,20130331,,,-2.0,,,,,106.8,,
6.3,12,5482.45,31.7,-60.6,,SEQUENT SCIENTIFIC LTD.,,,788.6,269225,20130331,250.2,7.2,-545.0,107.8,65.8,2459.1,1.3,5754.9,,0.2
0.1,12,145.95,0.2,2.2,,VISTA PHARMACEUTICALS LTD.,,,,269262,20130331,1.3,0.1,0.8,1.0,,74.7,,144.5,,
0.3,12,782.45,,-175.3,,E D & TECH INTL. LTD.,0.0,,,269306,20130331,,,-518.6,,,4.7,,511.0,,0.0
,12,,,-35.8,,VITAL COMMUNICATIONS LTD.,,,,269420,20130331,,,-0.8,,,,,420.1,,
,12,6.45,,1.5,,VITAN AGRO INDS. LTD.,0.0,,0.0,269454,20130331,,,0.1,,,2.2,,5.6,,
,12,86.95,,8.1,,VIVID GLOBAL INDS. LTD.,,,,269704,20130331,0.6,,3.8,0.6,,154.9,,109.6,,0.0
,12,8651.9,113.1,1100.8,,VIVIMED LABS LTD.,5.7,12.3,,269742,20130331,1271.9,19.0,367.4,767.6,121.0,4234.5,,9548.1,,5.9
0.0,12,156.65,,15.7,,VOGUE TEXTILES LTD.,,,,269822,20130331,-15.2,,1.0,-16.6,,43.7,,138.6,,1.4
,12,219.9,,11.9,,VOLANT TEXTILE MILLS LTD.,0.1,,0.0,269860,20130331,1.7,0.7,-9.2,0.0,,306.7,,245.4,,0.9
,12,24.3,,-4.7,,VOLGA AIR TECHNICS LTD.,,,,269871,20130331,,,-0.1,,,,,24.1,,
0.0,12,80.45,,-128.2,,VOLTAIRE LEASING & FINANCE LTD.,,,,269907,20130331,,,0.3,,,,,155.7,,
0.8,12,4577.1,17.3,791.9,,VOLTAMP TRANSFORMERS LTD.,-1.6,,,269912,20130331,47.8,7.1,329.0,12.4,,5656.0,1.7,4627.6,,9.8
335.6,12,39932.3,142.0,636.9,,VOLTAS LTD.,,,476.5,269920,20130331,419.2,37.3,1800.7,85.7,30.3,56165.0,15.9,41419.9,,-6.6
,12,21.7,,-3.1,,VORA CONSTRUCTIONS LTD.,,,,269966,20130331,,,-0.3,,,,,22.6,,
,12,0.2,,-0.1,,VRUNDAVAN AGRO INDS. LTD.,,,,270117,20130331,,,0.0,,,0.2,,0.4,,
,12,51.15,,,,VRUNDAVAN SECURITIES LTD.,,,,270123,20130331,,,0.7,,,,,57.3,,
,12,238.35,,7.0,,TERRUZZI FERCALX INDIA LTD.,0.1,,,270159,20131231,0.1,,-78.2,0.0,,121.7,,208.5,,
0.1,12,1098.3,13.6,201.4,,VYBRA AUTOMET LTD.,,4.1,112.8,270243,20130331,20.0,0.3,24.0,3.3,,712.1,,1120.6,,-1.3
58.1,12,508372.15,0.0,43864.8,,I N G VYSYA BANK LTD. [MERGED],,,0.0,270281,20130331,388.8,259.8,6129.6,,,,129.0,548660.1,,
,12,342.95,-0.9,-62.0,,W H BRADY & CO. LTD.,0.1,-0.1,3.1,270323,20130331,-1.2,-0.3,26.9,,,217.1,,718.6,,0.0
0.4,12,2835.5,3.7,185.0,,W P I L LTD.,,0.3,,270357,20130331,6.6,0.6,187.5,-0.2,7.4,2772.2,,3076.0,,2.2
,18,3983.0,7.8,-1226.5,,W S INDUSTRIES (INDIA) LTD.,,4.2,1373.0,270386,20130930,-1238.2,0.3,-90.0,100.0,15.1,2220.6,,3983.0,,-0.5
,12,166.05,0.3,8.5,,WALCHAND PEOPLEFIRST LTD.,-3.6,-2.0,0.0,270545,20130331,-10.9,-5.6,17.6,0.0,,171.9,0.0,166.9,,0.0
0.0,12,11042.9,3.8,-377.5,,WALCHANDNAGAR INDUSTRIES LTD.,,,0.1,270556,20130930,56.0,-12.5,-382.8,55.6,1.2,7453.0,14.3,16106.3,,-5.2
15.8,12,495.75,0.0,-65.5,,WALL STREET FINANCE LTD.,-2.1,,0.0,270617,20130331,-8.3,-6.3,13.3,,,,0.1,561.7,,
0.0,12,471.0,-0.9,24.9,,PATEL HOLDINGS LTD.,,,,270620,20130331,-12.7,,6.5,,,3.4,,454.3,,-0.9
,12,608.05,,-54.9,,WALLFORT FINANCIAL SERVICES LTD.,0.5,,,270638,20130331,1.7,1.1,-24.0,0.0,,,,595.0,,0.1
0.1,12,246.2,,,,WARDEN CONSTRUCTION & FINANCE LTD.,,,,270739,20130331,,,25.0,,,58.9,,293.6,,
,12,271.95,,-321.7,,WARNER MULTIMEDIA LTD.,,,,270783,20130331,,,-173.3,,,,,94.1,,
,12,1540.85,-648.4,80.1,,WARREN TEA LTD.,,,2.5,270795,20130331,-984.7,-5.7,137.3,-292.6,1.2,1190.6,-6.7,1336.5,,-31.3
,12,5040.65,0.0,1239.8,,WARTSILA INDIA PVT. LTD.,0.7,,18.3,270808,20131231,6.8,1.2,387.4,6.5,,4358.8,,4429.2,,-1.6
,12,212.7,,,,WASHINGTON SOFTWARES LTD.,,,,270827,20130331,,,-0.2,,,,,212.1,,
,12,1217.15,0.2,112.5,,WATERBASE LTD.,,,,270871,20130331,22.7,,60.1,21.7,0.0,1570.2,,1330.0,,0.8
,9,4873.9,3.6,146.2,,WEBSOL ENERGY SYSTEM LTD.,0.4,,,271091,20130331,83.2,0.8,-159.1,79.0,,1147.6,0.6,5324.1,,-1.2
0.1,12,18.95,,-1.1,,EASY FINCORP LTD.,,,,271208,20130331,,,0.6,,,,,19.2,,
,12,773.8,0.0,3.9,,WEIZMANN LTD.,,,0.0,271211,20130331,22.1,,17.4,21.4,,421.7,,839.3,,0.7
0.2,12,606.95,0.2,85.5,,WELCAST STEELS LTD.,0.3,,0.0,271228,20130331,2.5,0.9,28.3,0.8,0.5,2652.6,0.3,607.9,,0.0
,12,0.45,,0.1,,WELCURE DRUGS & PHARMACEUTICALS LTD.,,,,271260,20130331,,,0.1,,,,,0.5,,
0.9,12,137.3,,,,B L S INTERNATIONAL SERVICES LTD.,,,,271345,20130331,21.0,21.0,6.5,,,68.7,,157.6,,
,12,77.65,-90.6,-13.1,,WELLWIN INDUSTRY LTD.,,,91.5,271470,20130331,-103.3,,78.3,,,,,36.9,,
,12,661.6,,500.9,,SUN TECHNO OVERSEAS LTD.,,,,271484,20130331,,,-1.3,,,,,651.5,,
,12,50.35,,-15.6,,GENERIC ENGINEERING CONSTRUCTION & PROJECTS LTD.,0.0,,,271498,20130331,,,,,,,,55.9,,
12.4,12,34094.1,305.0,5931.6,,WELSPUN INDIA LTD.,5.3,,0.0,271515,20130331,1812.4,22.1,1714.1,1432.3,,31007.5,25.2,34899.5,,22.5
,12,3547.9,22.5,-142.5,,A Y M SYNTEX LTD.,0.6,,,271517,20130331,435.7,1.0,169.8,388.9,,8268.9,1.4,4050.5,,0.3
,12,108148.3,577.6,-800.8,,WELSPUN CORP LTD.,,,188.0,271523,20130331,1680.9,21.3,530.9,1021.9,,70601.1,46.2,104995.0,,6.2
,12,101.9,,18.5,,WELTERMAN INTERNATIONAL LTD.,,,,271533,20130331,,,-3.0,0.0,,206.5,,100.7,,0.0
,12,108.8,,,,WELWORTH ELECTRIC CO. LTD.,,,,271541,20130331,,,0.2,,,39.5,,110.5,,
0.0,12,1545.3,58.4,128.9,,WENDT (INDIA) LTD.,,,,271560,20130331,129.3,7.9,101.2,59.8,26.0,977.6,3.1,1589.0,,0.1
,12,21197.9,6.1,2626.8,,WEST COAST PAPER MILLS LTD.,,-0.4,0.2,271695,20130331,313.3,1.5,181.1,305.2,4.2,15451.9,,20328.7,0.0,0.9
0.1,12,322.3,0.3,1.5,,RATAN GLITTER INDS. LTD.,0.1,,,271716,20130331,0.1,,-49.3,0.4,,44.7,,297.0,,-0.7
,12,34.9,0.0,4.1,,WESTERN INDIA COTTONS LTD.,0.0,,0.2,271863,20130331,-11.7,,1.4,-11.7,,43.0,,79.9,,
,12,962.0,0.7,64.0,,WESTERN INDIA PLYWOODS LTD.,,,,271895,20130331,4.0,0.1,14.7,2.9,0.6,964.0,,989.2,,0.3
0.4,12,2600.8,,472.6,,WESTERN INDIA SHIPYARD LTD.,0.2,,36.2,271899,20130331,3.2,0.2,-98.2,2.8,,729.6,,2265.6,,0.0
0.1,12,18.9,,-2.7,,WESTERN MINISTIL LTD.,,,,271922,20130331,,,-2.8,,,,,19.7,,
0.1,12,58.65,,-0.2,,SHANTAI INDUSTRIES LTD.,,,,272064,20130331,,,0.0,,,0.2,,58.6,,
,12,10872.9,103.3,1478.8,,WHEELS INDIA LTD.,,,8.7,272084,20130331,822.8,43.3,318.8,648.5,80.6,20868.2,14.2,10863.1,,0.1
507.0,12,12877.4,3.6,1439.8,,WHIRLPOOL OF INDIA LTD.,,,1.3,272097,20130331,1067.7,50.8,1277.5,989.7,349.9,31172.9,,13977.7,,0.0
0.5,12,246.45,,27.6,,WHITE ORGANIC AGRO LTD.,,,,272115,20130331,,,1.3,,,64.7,,248.3,,
0.1,12,17.0,,-0.2,,WHITE HALL COMMERCIAL CO. LTD.,,,,272124,20130331,,,-0.5,,,,,17.1,,
0.0,12,57.15,,0.4,,BOMBAY TALKIES LTD.,,,,272139,20130331,,,0.1,,,,,57.2,,
36.4,12,5272.1,31.4,327.9,,KENNAMETAL INDIA LTD.,-22.3,,0.9,272264,20130630,169.1,23.5,148.5,135.2,55.1,5272.6,1.8,6105.2,,-1.3
,12,961.5,,-73.4,,WILLIAMSON FINANCIAL SERVICES LTD.,,,,272343,20130331,,,-97.9,,,,,936.7,,
,12,3358.35,-36.3,-81.2,,WILLIAMSON MAGOR & CO. LTD.,,,156.3,272344,20130331,-74.3,-0.9,44.1,-0.3,,33.0,,3741.0,-0.1,
10.3,12,1365.95,66.3,235.6,,WIM PLAST LTD.,,,13.2,272390,20130331,185.1,5.3,282.5,110.3,,2859.6,,1529.1,,2.3
1.8,12,1824.1,-103.0,6.3,,WIMCO LTD.,-9.2,,18.3,272399,20130331,-221.7,-19.6,19.0,-85.8,2.3,1861.9,,2274.8,,-1.1
,12,132.85,,-15.7,,DECCAN GOLD MINES LTD.,,,,272406,20130331,,,-10.2,,,,,132.5,,
,12,1600.6,0.0,39.1,,WINRO COMMERCIAL (INDIA) LTD.,,,0.0,272624,20130331,12.2,0.1,130.3,,,10.7,,1663.2,,12.1
,12,503.6,,3.0,,WINSOME BREWERIES LTD.,,,,272641,20130331,35.7,0.2,10.7,36.3,,641.6,,503.8,,-0.8
0.3,12,5451.5,6.4,700.4,,WINSOME TEXTILE INDS. LTD.,,,11.6,272664,20130331,170.0,1.7,151.1,147.3,4.9,3509.3,,6351.6,,-0.4
27.3,18,7381.5,66.5,1085.8,,WINSOME YARNS LTD.,,,,272666,20130930,124.4,-0.4,-749.4,57.0,7.8,7880.8,,7381.5,,1.3
1.4,12,594.25,4.3,-30.0,,WINTAC LTD.,,,,272673,20130331,-30.8,-0.7,-172.0,-32.6,19.2,226.9,0.0,633.6,,-1.8
,12,100.65,,31.3,,WINY COMMERCIAL & FISCAL SERVICES LTD.,,,,272713,20130331,,,0.1,,,,,117.4,,
1445.0,12,400593.0,-879.0,61191.0,,WIPRO LTD.,,,,272724,20130331,-4890.0,-236.0,56502.0,-1704.0,,332296.0,,411542.0,,-421.0
,12,1070.65,0.0,62.9,,WIRES & FABRIKS (S.A.) LTD.,,,0.0,272748,20130331,37.6,7.8,26.4,25.6,24.2,907.6,0.2,1167.6,,4.0
0.0,12,77.35,,,,WISEC GLOBAL LTD.,,,,272784,20130331,31.8,,-4.8,,,36.8,,75.7,,-0.5
,12,7881.1,-102.8,-536.8,,CAROL INFO SERVICES LTD.,-0.6,,3034.6,272853,20130331,-482.6,-7.0,2736.0,-364.6,,9.1,,9119.7,,
,12,34936.55,190.1,14289.3,,WOCKHARDT LTD.,-21.1,,3995.6,272854,20130331,1479.5,-51.0,6227.0,835.2,2009.7,24769.5,25.9,35707.2,,21.1
0.1,12,71.8,,2.8,,PAGARIA ENERGY LTD.,0.8,,,272875,20130331,3.1,2.3,0.0,,,14.8,,64.4,,
0.1,12,211.15,,-1.3,,HIGH GROUND ENTERPRISE LTD.,,,6.4,272946,20130331,0.2,0.2,26.6,,,275.1,,316.7,,
,12,18.75,,-1.4,,PRISM MEDICO & PHARMACY LTD.,,,,273056,20130331,,,-1.9,,,,,17.8,,
0.2,12,978.0,,,,WOOLWAYS (INDIA) LTD.,0.0,,,273068,20130331,1.0,0.2,12.3,0.1,,2214.0,,1228.8,,0.7
,12,95.25,,-5.9,,WORLDWIDE LEATHER EXPORTS LTD.,-0.1,,,273182,20130331,-3.7,,-1.6,-3.6,1.9,101.2,,88.2,,0.0
,12,23.55,,-17.0,,WORTH INVESTMENT & TRDG. CO. LTD.,0.0,,,273203,20130331,,,0.2,,,,,27.4,,
255.2,12,7324.05,5.8,923.2,,WYETH LTD. [MERGED],0.4,,1.2,273275,20130331,13.1,-1.5,1300.6,16.1,10.8,6921.0,,8117.0,,-7.7
,12,124.3,,0.0,,SMILAX INDUSTRIES LTD.,,,,273278,20130331,,,-0.9,,,,,124.3,,
,12,44.35,,-10.9,,X L O MACHINE TOOLS LTD.,,,,273309,20130331,,,-2.8,,,8.1,,80.8,,
,12,9888.4,0.0,-23.7,,X L ENERGY LTD.,,,,273319,20130331,-3.7,,-108.8,0.0,,30.8,,9840.6,,-3.7
,12,351.0,,57.2,,SARAL MINING LTD.,,,,273323,20130331,,,-7.4,,,22606.3,,322.2,,
,12,3146.3,0.4,-149.4,,XPRO INDIA LTD.,0.5,,,273419,20130331,43.5,8.8,-41.1,30.9,1.5,2526.2,1.0,3692.5,,1.9
0.2,12,3.35,,1.4,,YAMINI INVESTMENT CO. LTD.,,,,273769,20130331,,,0.1,,,,,2.8,,
,12,20.4,,,,YANGIR PROPERTIES & TRDG. LTD.,,,,273830,20130331,,,-21.2,,,,,5.1,,
,12,70.9,0.0,0.2,,YARN SYNDICATE LTD.,,,0.0,273872,20130331,2.5,,-14.4,,,21.5,,61.0,,2.5
,12,169.35,,-4.3,,YASH MANAGEMENT & SATELLITE LTD.,0.0,,,273923,20130331,0.0,,-3.6,,,0.3,,167.5,,0.0
0.4,12,1730.4,4.3,17.9,,YASH PAPERS LTD.,,0.9,0.2,273932,20130331,34.8,0.2,16.9,26.9,0.7,1199.1,0.5,1800.2,,2.0
,12,8.05,,-0.9,,YASH TRADING & FINANCE LTD.,,,,273964,20130331,,,-2.2,,,,,6.4,,
,12,57.8,,-0.3,,MATRA REALTY LTD.,,,,274078,20130331,,,-0.5,,,,,57.6,,
,12,24.15,,-0.2,,DILIGENT INDUSTRIES LTD.,,,,274148,20130331,,,-0.3,,,,,24.1,,
,12,46.8,,,,YENEPOYA MINERALS & GRANITES LTD.,,,,274214,20130331,,,1.7,,,2.3,,47.5,,
,12,73.55,0.0,-6.2,,VENMAX DRUGS & PHARMACEUTICALS LTD.,,0.0,,274217,20130331,,,-1.2,0.0,,50.8,,76.3,,
,12,151.3,,2.9,,YOGI INFRA PROJECTS LTD.,,,,274462,20130331,,,1.2,,,,,166.5,,
,12,4799.35,1.5,319.6,,YOKOGAWA INDIA LTD.,,,0.9,274525,20130331,75.2,28.5,273.9,8.7,,6807.9,30.1,4524.7,,6.3
0.4,12,146.65,0.1,2.2,,YORK EXPORTS LTD.,,,0.7,274549,20130331,1.2,0.1,-4.1,-0.7,,67.4,,150.4,,1.7
,12,1653.35,3.8,163.1,,YUKEN INDIA LTD.,,3.3,2.5,274688,20130331,55.5,-0.7,20.1,50.6,,1716.4,0.3,1607.8,,-1.8
,12,18.3,,50.3,,YULE FINANCING & LEASING CO. LTD.,,,0.1,274708,20130331,-0.5,,-1.8,,,2.2,,18.2,,-0.5
,12,3214.25,,476.3,,Z F STEERING GEAR (INDIA) LTD.,,,,274780,20130331,-53.1,-5.3,256.2,-76.3,,3497.0,2.5,3105.7,,4.5
0.1,12,744.25,,-50.0,,ZANDU REALTY LTD.,,,,274900,20130331,,,13.5,,,0.2,,2020.7,,
72.7,12,3392.75,,720.1,,ZEE MEDIA CORPN. LTD.,9.5,,,275052,20130331,86.9,7.3,243.0,62.5,,2668.0,5.6,3487.8,,2.0
1359.0,12,38117.0,-8.0,6698.0,,ZEE ENTERTAINMENT ENTERPRISES LTD.,1.0,,,275062,20130331,720.0,4.0,6407.0,290.0,,25659.0,44.0,40582.0,,389.0
